title,year,doi,citations,abstract,concepts,authors,references,open_access,source,grants,stylometry_score,citation_percentile,norm_citations,norm_stylometry,importance_score
"The Relationship Between Employee Sex, Length of Service and Leadership Aspirations: A Study from Valence, Self‐Efficacy and Attribution Perspectives",1991,https://doi.org/10.1111/j.1464-0597.1991.tb01001.x,53,"This study explores employees' leadership aspirations within the theoretical frameworks of valence model, self‐efficacy model and attribution theory. The relationship between employee sex, length of service and leadership aspirations were also explored. Altogether 152 professionals in middle management completed a questionnaire assessing (a) overall leadership aspirations, (b) valence and instrumentality expectancies of 13 leadership outcomes, (c) three self‐efficacy expectancies, and (d) attributions about effective leadership. The results showed that employees with less than two years service had significantly higher overall leadership aspirations, as well as higher valence scores, than workers with longer than two years of employment. No significant sex difference was obtained on any of the leadership variables. Regression analyses showed that for shorter‐serving employees, overall leadership aspirations were primarily determined by the valence scores; whereas for longer‐serving employees, aspirations were significantly predicted from “ability‐match” self‐efficacy expectancies. Cette recherche explore les aspirations au leadership des salariés dans le cadre théorique de la théorie de l'attribution et des modèles de la valence et de l'efficience personnelle. On a aussi étudié la relation entre le sexe, l'ancienneté et les aspirations au leadership. 152 cadres moyens ont rempli un questionnaire évaluant les aspirations globales au leadership, les expectations de valence et d'instrumentalité de treize aspects du leadership, trois expectations d'efficience personnelle et les attributions liées au leadership efficace. Les résultats montrent que les salariés ayant moins de deux ans d'ancienneté présentent des aspirations globales au leadership significativement plus élevées que celles des travailleurs ayant plus de deux ans de vie professionnelle. Il en est de même des scores de valences. On n'a obtenu, sur aucune des variables de leadership, de différences significati","['Attribution', 'Psychology', 'Valence (chemistry)', 'Social psychology', 'Quantum mechanics', 'Physics']",['Ming Singer'],48,False,Applied Psychology,[],1,85.95334004699563,0.0006972124656326875,0.3333333333333333,0.10048804872594287
Attributional Styles and Psychosocial Functioning of Adults With ADHD,2007,https://doi.org/10.1177/1087054706289942,53,"Objective: This study investigates attributional styles and psychosocial functioning of men and women with ADHD identified in adulthood to inform practice issues. Method: One hundred and eighty adults participate: 52 females with ADHD, 37 males with ADHD, 51 female controls, and 40 male controls are administered questionnaires broadly assessing attributional style and psychosocial functioning. Results: The ADHD groups report more depression and anxiety, greater childhood dissatisfaction, a more external locus of control and lower self-esteem, and being more likely to be classified with a maladaptive attributional style than controls. No specific gender differences are noted in the ADHD groups, although a few overall gender differences emerge, with males reporting lower self-esteem, a more external locus of control, and more dissatisfaction in childhood than females. Conclusion: Consistent with other research, ADHD participants, regardless of gender, are struggling significantly with psychosocial functioning.","['Psychosocial', 'Psychology', 'Locus of control', 'Anxiety', 'Clinical psychology', 'Attribution', 'Young adult', 'Developmental psychology', 'Psychiatry', 'Social psychology']","['Julia J. Rucklidge', 'Deborah Brown', 'Susan Crawford', 'Bonnie J. Kaplan']",54,False,Journal of Attention Disorders,[],1,85.95334004699563,0.0006972124656326875,0.3333333333333333,0.10048804872594287
"Attributional style, attributional retraining, and inoculation against motivational deficits",1996,https://doi.org/10.1007/bf02334731,53,,"['Attribution', 'Psychology', 'Retraining', 'Style (visual arts)', 'Social psychology', 'Developmental psychology', 'Archaeology', 'International trade', 'Business', 'History']","['C. Ward Struthers', 'Raymond P. Perry']",54,False,Social Psychology of Education,[],1,85.95334004699563,0.0006972124656326875,0.3333333333333333,0.10048804872594287
Attributional style of anxious children: Extensions from cognitive theory and research on adult anxiety,1994,https://doi.org/10.1016/0887-6185(94)90025-6,53,,"['Attribution', 'Psychology', 'Anxiety', 'Locus of control', 'Developmental psychology', 'Cognition', 'Style (visual arts)', 'Clinical psychology', 'Social psychology', 'Psychiatry', 'Archaeology', 'History']","['Debora Bell‐Dolan', 'Audrey E. Wessler']",86,False,Journal of Anxiety Disorders,[],1,85.95334004699563,0.0006972124656326875,0.3333333333333333,0.10048804872594287
Detecting authorship deception: a supervised machine learning approach using author writeprints,2012,https://doi.org/10.1093/llc/fqs003,53,"We describe a new supervised machine learning approach for detecting authorship deception, a specific type of authorship attribution task particularly relevant for cybercrime forensic investigations, and demonstrate its validity on two case studies drawn from realistic online data sets. The core of our approach involves identifying uncharacteristic behavior for an author, based on a writeprint extracted from unstructured text samples of the author's writing. The writeprints used here involve stylometric features and content features derived from topic models, an unsupervised approach for identifying relevant keywords that relate to the content areas of a document. One innovation of our approach is to transform the writeprint feature values into a representation that individually balances characteristic and uncharacteristic traits of an author, and we subsequently apply a Sparse Multinomial Logistic Regression classifier to this novel representation. Our method yields high accuracy for authorship deception detection on the two case studies, confirming its utility.","['Deception', 'Computer science', 'Artificial intelligence', 'Authorship attribution', 'Multinomial logistic regression', 'Stylometry', 'Classifier (UML)', 'Machine learning', 'Representation (politics)', 'Natural language processing', 'Feature learning', 'Pattern recognition (psychology)', 'Psychology', 'Social psychology', 'Politics', 'Political science', 'Law']","['Lisa Pearl', 'Mark Steyvers']",34,False,Literary and Linguistic Computing,[],1,85.95334004699563,0.0006972124656326875,0.3333333333333333,0.10048804872594287
Tectonic attribution of the Langshan area in western Inner Mongolia and implications for the Neoarchean–Paleoproterozoic evolution of the Western North China Craton: Evidence from LA-ICP-MS zircon U–Pb dating of the Langshan basement,2016,https://doi.org/10.1016/j.lithos.2016.03.005,53,,"['Geology', 'Zircon', 'Craton', 'Precambrian', 'Geochemistry', 'Basement', 'Gneiss', 'Baltic Shield', 'Tectonics', 'Archean', 'Paleontology', 'Metamorphic rock', 'Archaeology', 'History']","['Zengzhen Wang', 'Bao‐Fu Han', 'Li‐Xia Feng', 'Bo Liu', 'Bo Zheng', 'Ling-Jie Kong']",83,False,Lithos,[],1,85.95334004699563,0.0006972124656326875,0.3333333333333333,0.10048804872594287
Effects of attributional retraining on the career beliefs and career exploration behavior of college students.,1996,https://doi.org/10.1037/0022-0167.43.4.415,53,"Two studies were conducted to evaluate the efficacy of attributional retraining as a career-counseling technique for college students. Participants who received the attributional retraining treatment viewed an 8-min videotape designed to foster internal, controllable, and unstable attributions for career decision making. Participants in the control groups viewed a similar videotape that lacked any reference to career-related attributions. Results revealed that participants who received attributional retraining exhibited significant changes in career beliefs and attributional style and engaged in significantly more career exploration behavior than the participants in the control groups. An evaluation of attributional retraining as a career-counseling technique for college students is provided, and ideas for further research are suggested.","['Psychology', 'Retraining', 'Career counseling', 'Career education', 'Attribution', 'Social psychology', 'Applied psychology', 'Cognitive Information Processing', 'Career development', 'Medical education', 'Pedagogy', 'Vocational education', 'International trade', 'Business', 'Medicine']","['Darrell Anthony Luzzo', 'Tammy C. James', 'Marilyn Luna']",24,False,Journal of Counseling Psychology,[],1,85.95334004699563,0.0006972124656326875,0.3333333333333333,0.10048804872594287
"LMX, Coaching Attributions, and Employee Performance",2011,https://doi.org/10.1177/1059601111408896,53,"We examined the relationship between leader–member exchange (LMX) quality and the attributions subordinates make about their supervisors’ coaching of them. Data were collected from 270 supervisor–subordinate dyads. Subordinates reported that LMX was positively related to attributions that their supervisor’s coaching was for the benefit of subordinates (other-focused interests), and negatively related to attributions that their supervisors’ coaching was for the benefit of themselves (self-focused interests). Moreover, attributions partially mediated the relationship between LMX quality and both objective and subjective performance with subordinate-attributed supervisors’ other-focused interests positively related to performance but subordinate-attributed supervisors’ self-focused interests negatively related to performance.","['Coaching', 'Attribution', 'Psychology', 'Social psychology', 'Supervisor', 'Quality (philosophy)', 'Applied psychology', 'Management', 'Psychotherapist', 'Philosophy', 'Epistemology', 'Economics']","['Christina Sue‐Chan', 'Ziguang Chen', 'Wing Lam']",98,False,Group & Organization Management,[],1,85.95334004699563,0.0006972124656326875,0.3333333333333333,0.10048804872594287
The relationship between attributional style and post-traumatic stress disorder in addicted patients,1989,https://doi.org/10.1007/bf00974603,53,"It has been proposed that the animal experiments on inescapable shock may serve as a model for PTSD in humans. Learned helplessness theory, which also derives from the experiments on inescapable shock, proposes that helplessness behavior in humans is the result of people's expectations about events which they perceive to be uncontrollable. The way a person explains or attributes cause to events which occur influences these expectations. The symptoms of PTSD and helplessness behavior heavily overlap. The present study tested whether there was, in fact, a relationship between a proven measure of the attributional style proposed by helplessness theory, the Attributional Style Questionnaire, and measures of PTSD in a group of 99 patients seeking treatment for alcohol dependence and/or pathological gambling. Consistent, significant relationships were found between learned helplessness attributional style and a variety of measures of PTSD. Also replicated were earlier reports of a relationship between coaddiction (alcohol and gambling) and symptoms of PTSD. The usefulness of learned helplessness theory in explaining PTSD and devising treatments for portions of the disorder are discussed.","['Learned helplessness', 'Psychology', 'Attribution', 'Style (visual arts)', 'Clinical psychology', 'Pathological', 'Developmental psychology', 'Social psychology', 'Medicine', 'Archaeology', 'History', 'Pathology']","['Richard A. McCormick', 'Julian I. Taber', 'Norman Kruedelbach']",27,False,Journal of Traumatic Stress,[],1,85.95334004699563,0.0006972124656326875,0.3333333333333333,0.10048804872594287
Attributional style in clinically depressed and conduct disordered adolescents.,1990,https://doi.org/10.1037/0022-006x.58.1.109,53,,"['Psychology', 'Style (visual arts)', 'Clinical psychology', 'Attribution', 'Developmental psychology', 'Adolescent development', 'Psychotherapist', 'Social psychology', 'Archaeology', 'History']","['John F. Curry', 'W. Edward Craighead']",0,False,Journal of Consulting and Clinical Psychology,[],1,85.95334004699563,0.0006972124656326875,0.3333333333333333,0.10048804872594287
Identity processing style and cognitive attributional strategies: similarities and difference across different contexts,1999,https://doi.org/10.1002/(sici)1099-0984(199903/04)13:2<105::aid-per325>3.0.co;2-h,52,"Identity processing style refers to the manner in which individuals approach or manage to avoid identity relevant problems and decisions. Two studies were designed to investigate the relationship between identity style and the specific cognitive and attributional strategies youth deploy in achievement and affiliative contexts. In Study 1, 198 American late adolescents filled in the revised Identity Style Inventory and a Strategy and Attribution Questionnaire. In Study 2, 109 Finnish late adolescents filled in the same measures. Study 1 revealed that diffuse/avoidant‐oriented American youth relied on maladaptive strategies in both contexts. Information‐oriented youth engaged in more strategic planning than did their normative and diffuse/avoidant counterparts. Study 2 indicated an identical pattern of associations among the identity processing styles and cognitive and attributional strategies for Finnish youth in achievement but not in interpersonal settings. The results are discussed in the context of a social–cognitive theory of identity development. Copyright © 1999 John Wiley & Sons, Ltd.","['Psychology', 'Attribution', 'Identity (music)', 'Style (visual arts)', 'Normative', 'Cognition', 'Context (archaeology)', 'Cognitive style', 'Interpersonal communication', 'Developmental psychology', 'Social psychology', 'Social cognition', 'Social identity theory', 'Social group', 'Paleontology', 'Philosophy', 'Physics', 'Archaeology', 'Epistemology', 'Neuroscience', 'Biology', 'Acoustics', 'History']","['Michael D. Berzonsky', 'Jari‐Erik Nurmi', 'Andrew Kinney', 'Kaisa Tammi']",35,False,European Journal of Personality,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
"Development and feasibility of a modified reattribution model for somatising patients, applied by their own general practitioners",2002,https://doi.org/10.1016/s0738-3991(01)00199-9,52,,"['Psychology', 'Medicine']","['Annette H. Blankenstein', 'Henriëtte E. van der Horst', 'Albert F. Schilte', 'Douwe de Vries', 'Joost Zaat', 'J. André Knottnerus', 'J. Th. M. van Eijk', 'Mariëtte de Haan']",46,False,Patient Education and Counseling,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Attribution of gender to a gender-unspecified individual: An evaluation of the people = male hypothesis,1995,https://doi.org/10.1007/bf01544608,52,,"['Psychology', 'Androgyny', 'Attribution', 'Gender role', 'Context (archaeology)', 'Bem Sex-Role Inventory', 'Situational ethics', 'Developmental psychology', 'Social psychology', 'Affect (linguistics)', 'Subject (documents)', 'Character (mathematics)', 'Masculinity', 'Paleontology', 'Geometry', 'Mathematics', 'Communication', 'Library science', 'Computer science', 'Psychoanalysis', 'Biology']","['Rebecca Davis Merritt', 'Cynthia J. Kok']",37,False,Sex Roles,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Children's attributions for success and failure: Effects of age and attentional focus.,1988,https://doi.org/10.1037/0022-0663.80.1.76,52,"This study was an assessment of how children's achievement attributions were influenced by their age, attentional focus, gender, and success or failure experience. Older and younger elementary school children performed a memory task under either self-focusing or task-focusing instructions. After performance, half of the children in each condition were given success feedback and the other half failure feedback. Attributions for performance were then obtained. In the success condition, children judged effort to be the most important cause of their performance, whereas children in the failure condition attributed their performance mostly to the difficulty of the task and their inability to remember the story. Older children in the self-focus condition attributed success more to internal causes than did older children in the task-focus condition. Younger children attributed both success and failure more to luck than did older children. Few sex differences in attributions were obtained. Achievement attributions have significant consequences for subsequent achievement motivation and behavior; attributing success to one's ability and failure to lack of effort promotes positive achievement motivation and behavior, whereas attributing success to external factors such as task ease and failure to lack of ability has negative consequences (Weiner, 1979). Many researchers have assessed the development of children's attributions for achievement successes and failures (see Frieze, 1981, for a review). In general, these studies show that children under age 8 tend to confuse different causes such as ability and effort. By age 12 or 13, children's attributions seem quite similar to those of adults. Though we have learned much about general developmental changes in children's attributions, we know less about how different performance conditions influence children's attributions. One performance condition that has greatly interested so","['Psychology', 'Attribution', 'Cognitive psychology', 'Focus (optics)', 'Developmental psychology', 'Social psychology', 'Optics', 'Physics']",['Allan Wigfield'],23,False,Journal of Educational Psychology,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Bleeding-Heart Liberals and Hard-Hearted Conservatives: Subtle Political Dehumanization Through Differential Attributions of Human Nature and Human Uniqueness Traits,2013,https://doi.org/10.5964/jspp.v1i1.184,52,"This research demonstrated that human nature (HN) and human uniqueness (HU) traits capture the content of Americans' stereotypes about liberals and conservatives, respectively. Consistent with expectations derived from dehumanization theory, people more strongly associated HN traits with liberals than with conservatives, and more strongly associated HU traits with conservatives than with liberals. A trait × target ideology × perceiver ideology × trait valence interaction suggested that both liberals and conservatives more strongly associated their ingroup with stereotype-consistent positive traits, and their outgroup with stereotype-consistent negative traits. Mediation analyses revealed that outgroup antipathy, but not ingroup liking, explained the relationship between ideology and political outgroup dehumanization. Finally, humanness traits captured subtle differences in political stereotype content not captured with the warmth and competence dimensions derived from the stereotype content model. Together, these results indicate that differential attributions of HN and HU traits capture political stereotype content and function to subtly dehumanize one's political opponents.","['Dehumanization', 'Outgroup', 'Ingroups and outgroups', 'Social psychology', 'Psychology', 'Ideology', 'Attribution', 'Stereotype (UML)', 'Trait', 'Politics', 'Sociology', 'Political science', 'Anthropology', 'Computer science', 'Law', 'Programming language']","['Jarret T. Crawford', 'Sean A. Modri', 'Matt Motyl']",52,True,Journal of Social and Political Psychology,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Comparative evaluation of term selection functions for authorship attribution,2013,https://doi.org/10.1093/llc/fqt047,52,"Journal Article Comparative evaluation of term selection functions for authorship attribution Get access Jacques Savoy Jacques Savoy Computer Science Department, University of Neuchatel, Neuchâtel, Switzerland Search for other works by this author on: Oxford Academic Google Scholar Digital Scholarship in the Humanities, Volume 30, Issue 2, June 2015, Pages 246–261, https://doi.org/10.1093/llc/fqt047 Published: 05 August 2013","['Punctuation', 'Selection (genetic algorithm)', 'Term (time)', 'Natural language processing', 'Pointwise mutual information', 'Bigram', 'Attribution', 'Computer science', 'Categorization', 'Newspaper', 'Artificial intelligence', 'Divergence (linguistics)', 'Pointwise', 'Authorship attribution', 'Information retrieval', 'Mutual information', 'Linguistics', 'Mathematics', 'Psychology', 'Trigram', 'Social psychology', 'Mathematical analysis', 'Philosophy', 'Physics', 'Quantum mechanics', 'Advertising', 'Business']",['Jacques Savoy'],43,False,Digital Scholarship in the Humanities,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Assessing parent attributions for child behavior using open-ended questions,1998,https://doi.org/10.1207/s15374424jccp2701_10,52,"Abstract Assessedparent attributions for child behavior using open-ended questions. Sixty-one parents of children with attention deficit hyperactivity disorder (ADHD) and 49 parents of nonproblem children participated. An open-ended, thought-listing question asked following child behavior indicated that parents spontaneously offer causal attributions for their children's behavior. Responses to a second open-ended question asking specifically for attributions for the child behavior indicated that both groups of parents attributed prosocial (PRO) child behaviors more than problem behaviors to internal, controllable, and stable causes or to the external situation and attributed problem behaviors most often to uncontrollable and unstable causes within the child or to factors within the parent. Compared with parents of nonproblem children, parents of children with ADHD were less likely to see themselves as the cause of child behavior and were more likely to mention medication. Analyses indicated that, although attributions elicited by ratings scales were related to attributions provided in an open-ended format, each method provided unique information.","['Attribution', 'Psychology', 'Prosocial behavior', 'Developmental psychology', 'Clinical psychology', 'Social psychology']","['Charlotte Johnston', 'Shawn Reynolds', 'Wendy Freeman', 'Josie Geller']",0,False,Journal of Clinical Child Psychology,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Role of physical attractiveness in peer attribution of psychological disturbance.,1977,https://doi.org/10.1037/0022-006x.45.6.987,52,,"['Psychology', 'Attribution', 'Physical attractiveness', 'Disturbance (geology)', 'Attractiveness', 'Social psychology', 'Paleontology', 'Psychoanalysis', 'Biology']","['Thomas F. Cash', 'Jo A. Kehr', 'James Polyson', 'Valerie Freeman']",16,False,Journal of Consulting and Clinical Psychology,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Attributional biases in paranoid schizophrenia: Further evidence for a decreased sense of self‐causation in paranoia,2010,https://doi.org/10.1080/17522431003717675,52,"Attributional biases are assumed to be part of the pathogenesis of persecutory delusions. The aim of the present study was to explore whether such biases are confined to current paranoid delusions or related to other positive symptoms as well. Another goal was to investigate whether current paranoid schizophrenia patients only show an exaggerated personalizing bias for negative events (i.e. personalizing blame) or also tend to externalize responsibility for positive events (i.e. decreased sense of self‐causation). The Internal, Personal and Situational Attributions Questionnaire (IPSAQ) was administered to 29 schizophrenia patients (10 with current paranoia), 26 psychiatric patients (OCD) and 33 healthy controls. Acutely paranoid patients made fewer internal attributions for positive and negative events, thus replicating a previously reported decreased sense of self‐causation. This kind of attributional style was related to acute positive symptomatology, but not to persecutory beliefs in particular. No evidence was found for a relationship between personalizing blame and the severity of current persecutory beliefs. An analysis of the narrative causal statements of the IPSAQ revealed that paranoid patients more often made external‐situational attributions particularly for positive events. Both psychiatric groups gave significantly more mono‐causal explanations for events than healthy controls.","['Paranoia', 'Psychology', 'Attribution', 'Causation', 'Paranoid schizophrenia', 'Schizophrenia (object-oriented programming)', 'Situational ethics', 'Blame', 'Delusion', 'Paranoid Disorders', 'Clinical psychology', 'Psychiatry', 'Psychosis', 'Social psychology', 'Political science', 'Law']","['Sarah Randjbar', 'Ruth Veckenstedt', 'Francesca Vitzthum', 'Birgit Hottenrott', 'Steffen Moritz']",41,False,Psychosis,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Effects of stimulant medication treatment on mothers' and children's attributions for the behavior of children with attention deficit hyperactivity disorder.,2000,https://doi.org/10.1023/a:1005121110278,52,,"['Stimulant', 'Attribution', 'Psychology', 'Prosocial behavior', 'Attention deficit hyperactivity disorder', 'Pill', 'Developmental psychology', 'Compliance (psychology)', 'Clinical psychology', 'Psychiatry', 'Perception', 'Medicine', 'Social psychology', 'Neuroscience', 'Pharmacology']","['Charlotte Johnston', 'Stuart Fine', 'Margaret D. Weiss', 'Jacqueline Weiss', 'Gabrielle Weiss', 'Wendy Freeman']",34,False,Journal of Abnormal Child Psychology,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
The role of attribution of motivation in producing postsuppressional rebound.,2001,https://doi.org/10.1037/0022-3514.81.3.377,52,Three studies demonstrated that postsuppressional rebound (PSR) may be both reduced and enhanced by manipulating people's attributions about why they experience difficulty during suppression. Telling participants that suppression failures indicate a high motivation to use the suppressed construct produced more PSR than telling them that suppression failures indicate a low motivation to use the construct (Study 1). Telling participants that an external stimulus would make suppression easy produced more PSR than telling them that it would make suppression difficult (Study 2). Telling participants that suppressing a stereotype is difficult and unindicative of prejudice eliminated PSR (Study 3). These results support the notion that PSR occurs because people infer from the difficulty experienced during suppression and from suppression failures that they are motivated to use the suppressed construct.,"['Attribution', 'Psychology', 'Construct (python library)', 'Thought suppression', 'Social psychology', 'Prejudice (legal term)', 'Stimulus (psychology)', 'Stereotype (UML)', 'Cognitive psychology', 'Developmental psychology', 'Cognition', 'Neuroscience', 'Computer science', 'Programming language']","['Jens Förster', 'Nira Liberman']",84,False,Journal of Personality and Social Psychology,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Impact of a Social Skills Intervention on the Hostile Attributions of Children With Prenatal Alcohol Exposure,2009,https://doi.org/10.1111/j.1530-0277.2009.01086.x,52,"Prenatal alcohol exposure (PAE) has been linked to a wide array of developmental deficits, including significant impairments in social skills. Given the extensive body of evidence linking social information-processing patterns with social behavior, it is possible that social information-processing may represent one mechanism of behavioral change. The present investigation sought to answer the question of whether a well-established social skills intervention decreased the hostile attributions of children with PAE. Further, was there a differential impact of the intervention on hostile attributions in the context of peer provocation versus group entry scenarios?Participants consisted of 100 children (51% male) with PAE between the ages of 6 and 12 years. Participants were randomly assigned to either a social skills intervention, Children's Friendship Training (CFT), or to a Delayed Treatment Control (DTC) condition.Analyses indicated that the social skills intervention resulted in a significantly lower proportion of hostile attributions in peer group entry, but not peer provocation, scenarios. This decrease was maintained over a 3-month follow-up period.Deficits in social information-processing among individuals with PAE can be improved through social skills intervention, and these changes may lead to more positive developmental outcomes.","['Social information processing', 'Attribution', 'Intervention (counseling)', 'Social skills', 'Friendship', 'Psychology', 'Developmental psychology', 'Context (archaeology)', 'Peer group', 'Clinical psychology', 'Cognition', 'Social psychology', 'Psychiatry', 'Paleontology', 'Biology']","['Vivien Keil', 'Blair Paley', 'Fred H. Frankel', 'Mary J. O’Connor']",66,True,Alcoholism Clinical and Experimental Research,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Factors affecting the Human Attribution of Emotions toward Animals,2015,https://doi.org/10.1080/08927936.2015.1052270,52,"Attribution of emotions to animals can affect human–animal interactions and dictate animal welfare laws. However, little is known about the factors that influence these attributions. We investigated the effect of belief in animal mind, pet ownership, emotional intelligence, eating orientation, and gender on the attribution of different emotions to a variety of species, from different taxonomic classes, considered as Pet, Use (e.g., used for food, experimentation), or Pest animals. Three hundred and forty-seven participants, aged between 16 and 65 years, completed a questionnaire that measured their belief in the capacity for animals to experience seven primary and secondary emotions. The results showed that attribution of emotions to animals is inconsistent. The ambiguity appears to hinge, in part, upon an animal's functional category and their perceived place in the commonly supposed, though inaccurate, linear hierarchy of species. Nonetheless, the wide range of emotions that were attributed to all species highlights the complex and potentially disorganized thoughts that humans have concerning animals. Belief in animal mind was found to be the strongest and only predictor of emotion attribution to animals in general, but is probably because both are part of the same underlying construct. Ownership of some species—rabbits, horses, rodents and birds—mediated the emotions attributed to that particular species. We conclude that ambiguous attitudes influence the standards of welfare for animals used by humans and that the dichotomous attitudes permit exploitation and welfare violations against animals. Greater understanding of emotion attribution has the potential to improve humane education methods, and suggestions for future research are made.","['Attribution', 'Animal welfare', 'Psychology', 'Affect (linguistics)', 'Social psychology', 'Ambiguity', 'Construct (python library)', 'Sentience', 'Developmental psychology', 'Cognitive psychology', 'Biology', 'Ecology', 'Environmental ethics', 'Communication', 'Linguistics', 'Philosophy', 'Computer science', 'Programming language']","['Abbie M. Wilkins', 'Lucy S. McCrae', 'E.A. McBride']",33,False,Anthrozoös,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
"Problem Ownership, Causal Attributions, and Self-Efficacy as Predictors of Teachers' Referral Decisions",1993,https://doi.org/10.1207/s1532768xjepc0404_6,52,"Abstract Fifty-five elementary teachers were presented with 12 vignettes describing chronic, persistent classroom behavioral problems. Teachers were interviewed regarding their perceptions of the causes of students' problems, their control over the problem, their self-efficacy for resolving the problem on their own, and their choice of intervention: child referral, consultation, or handling the problem without assistance. Two series of discriminant function analyses (DFAs) were applied to determine how well intervention choice could be predicted by (a) ratings of the importance of six causal factors, or (b) teachers' perceptions of control over the problem and self-efficacy for resolving the problem. Seven of the 12 DFAs for the second function were significant, with self-efficacy consistently predicting teachers' choices to attempt to resolve the problem on their own rather than to seek assistance through consultation or referral. Generally, teachers' self-efficacy, perceptions of control, and attributions did not predict teachers' decisions to seek consultation or to refer the child. More experienced teachers selected referral more often than less experienced teachers. Implications for consultation practice and research are offered.","['Attribution', 'Referral', 'Perception', 'Intervention (counseling)', 'Psychology', 'Self-efficacy', 'Control (management)', 'Discriminant function analysis', 'Social psychology', 'Clinical psychology', 'Medicine', 'Medical education', 'Family medicine', 'Psychiatry', 'Computer science', 'Neuroscience', 'Artificial intelligence', 'Machine learning']","['Jan N. Hughes', 'Donald G. Barker', 'Sylvia Kemenoff', 'Michelle Hart']",19,False,Journal of Educational and Psychological Consultation,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
Person-Centered Emotional Support and Gender Attributions in Computer-Mediated Communication,2013,https://doi.org/10.1111/hcre.12006,52,"Journal Article Person-Centered Emotional Support and Gender Attributions in Computer-Mediated Communication Get access Erin L. Spottswood, Erin L. Spottswood 1Department of Communication, Cornell University, Ithaca, NY, 14850, USA, 1Corresponding author: Erin L. Spottswood; Search for other works by this author on: Oxford Academic Google Scholar Joseph B. Walther, Joseph B. Walther 2Department of Communication and Department of Telecommunication, Information Studies & Media, Michigan State University, East Lansing, MI, 48824, USA, Search for other works by this author on: Oxford Academic Google Scholar Amanda J. Holmstrom, Amanda J. Holmstrom 3Department of Communication, Michigan State University, East Lansing, MI, 48824, USA, Search for other works by this author on: Oxford Academic Google Scholar Nicole B. Ellison Nicole B. Ellison 4School of Information, University of Michigan, Ann Arbor, MI, 48109, USA, Search for other works by this author on: Oxford Academic Google Scholar Human Communication Research, Volume 39, Issue 3, 1 July 2013, Pages 295–316, https://doi.org/10.1111/hcre.12006 Published: 01 July 2013","['Attribution', 'State (computer science)', 'Media studies', 'Sociology', 'Library science', 'Psychology', 'Social psychology', 'Computer science', 'Algorithm']","['Erin L. Spottswood', 'Joseph B. Walther', 'Amanda J. Holmstrom', 'Nicole B. Ellison']",65,False,Human Communication Research,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
"Gender, Experience and Attributions to the Computer",1991,https://doi.org/10.2190/tvhg-mybv-gefw-b4j0,52,"This study was conducted to examine descriptive references to the computer for differences in interactive styles when reporting success and failure experiences while working with a computer. Some computer users refer to the computer in psychological terms while others employ objective, instrumental references. Results showed that these differences were related to gender and experience and were affected by the success or failure of the task. Generally, essays which described successful episodes while working on a computer were more often written using impersonal references to the computer; essays describing failure episodes contained more personal, intimate terms for the computer. Females made tool-like references more often than males. However, the hypothesis that people would view the computer more as a tool with increased experience was confirmed only for females. Males were more likely to identify with the computer in a more personal, intimate style in both successful and failure instances if they reported high experience. Personal or animate attributions to the computer, as an indication of a sense of control over the computer, are discussed.","['Attribution', 'Style (visual arts)', 'Computer literacy', 'Personal computer', 'Task (project management)', 'Computer technology', 'Psychology', 'Computer science', 'Social psychology', 'Multimedia', 'Mathematics education', 'Archaeology', 'Computer hardware', 'History', 'Management', 'Economics']","['Joan Kelly Hall', 'Joel Cooper']",12,False,Journal of Educational Computing Research,[],1,85.71399798590132,0.0006840575134509386,0.3333333333333333,0.10047884025941566
